user_id,username,real_name,email,phone,age,gender,height_cm,initial_weight_kg,bmi,fitness_goal,member_type,join_date,role
964,linxiuying963,程淑珍,mingpeng@example.com,14515892423,31,男,156.8,56.9,23.1,减重,年卡,2024-12-25,STUDENT
965,yanyao964,刘玉英,fengfang@example.com,15950881369,62,女,165.5,76.4,27.9,减重,季卡,2025-09-13,STUDENT
966,lei51965,颜秀梅,umeng@example.org,15740555752,35,女,153.9,55.6,23.5,减脂,年卡,2025-04-19,STUDENT
967,qiangxiang966,高桂珍,tanqiang@example.com,13480935206,45,男,169.2,67.8,23.7,减脂,年卡,2025-06-21,STUDENT
968,chao86967,王帆,oma@example.net,13473820556,26,男,187.9,68.8,19.5,增肌,月卡,2025-09-13,STUDENT
969,guiying59968,罗雪,guiying20@example.net,18782428995,33,女,161.3,60.9,23.4,减重,季卡,2025-06-08,STUDENT
970,guiyingxue969,潘超,minqian@example.org,13670078645,19,男,178.5,77.4,24.3,塑形,年卡,2025-05-14,STUDENT
971,fang93970,姜春梅,tao10@example.com,15134825274,57,男,173.8,69.0,22.8,减重,年卡,2024-12-03,STUDENT
972,haojing971,孙瑞,lei84@example.org,18073968176,45,男,173.6,69.2,23.0,增肌,年卡,2025-04-07,STUDENT
973,lei83972,马岩,guwei@example.com,13019567617,27,女,163.1,55.6,20.9,塑形,季卡,2024-10-11,STUDENT
974,tianping973,彭桂芝,gang08@example.org,15773777734,41,女,161.9,57.4,21.9,减重,月卡,2025-10-20,STUDENT
975,mingxie974,杨娟,fangming@example.net,15081783583,31,男,178.8,76.2,23.8,减重,年卡,2025-06-23,STUDENT
976,weizhu975,罗瑜,yongdeng@example.org,18738597361,33,男,161.4,72.3,27.8,减脂,月卡,2024-08-06,STUDENT
977,juan29976,刘勇,pcai@example.net,15663166000,24,男,166.6,61.1,22.0,减脂,月卡,2024-09-26,STUDENT
978,chao31977,刘洋,shenna@example.org,18132544193,37,男,168.4,79.8,28.1,减重,年卡,2025-04-10,STUDENT
979,tangming978,靳欣,yangyang@example.net,15725427845,36,女,150.0,70.7,31.4,减重,年卡,2025-11-14,STUDENT
980,ufang979,刘想,xiaxue@example.com,18960545434,40,男,178.3,78.5,24.7,增肌,次卡,2024-05-13,STUDENT
981,mingcao980,曾红,chengna@example.org,18737104171,25,女,159.7,58.3,22.9,减脂,年卡,2025-10-12,STUDENT
982,yonggao981,孔婷婷,zhuwei@example.com,15067739097,26,女,162.6,63.3,23.9,塑形,年卡,2024-08-16,STUDENT
983,xiatao982,白华,houyong@example.org,18609054195,23,女,162.8,59.0,22.3,减脂,季卡,2024-03-15,STUDENT
984,xiulan48983,向宇,hyin@example.org,14721362506,57,女,159.0,54.5,21.5,减脂,次卡,2025-10-01,STUDENT
985,lei57984,邓桂荣,suguiying@example.net,14597233623,40,男,170.8,80.0,27.4,减重,月卡,2024-11-24,STUDENT
986,longyang985,张秀荣,weifang@example.org,18140272542,40,女,163.0,45.1,17.0,增肌,年卡,2024-12-20,STUDENT
987,xia76986,董桂荣,jinchao@example.org,14723547037,33,男,175.9,76.1,24.6,减重,月卡,2024-04-24,STUDENT
988,litao987,李志强,lixiuying@example.net,15565414745,24,男,171.9,67.5,22.8,增肌,年卡,2024-07-29,STUDENT
989,weixia988,邵婷,guiying64@example.com,15329665123,33,男,178.7,85.8,26.8,减重,月卡,2025-11-09,STUDENT
990,na10989,张雪梅,xia48@example.org,13918699095,29,女,156.1,56.6,23.2,塑形,年卡,2024-06-21,STUDENT
991,fangluo990,刘丽娟,moxiulan@example.com,15944441928,21,男,166.2,54.8,19.9,减重,月卡,2024-02-22,STUDENT
992,ojiang991,李龙,xiuying78@example.org,13692018072,18,男,168.2,75.3,26.6,增肌,月卡,2025-06-29,STUDENT
993,tgong992,胡帆,xiuyingyin@example.com,15844194540,40,男,177.7,80.7,25.5,减脂,月卡,2024-04-26,STUDENT
994,rzou993,王林,pqiao@example.com,13979185491,19,男,176.4,79.5,25.5,减脂,年卡,2025-05-11,STUDENT
995,rmo994,秦超,xiuyingkang@example.org,18710370648,21,女,156.8,57.3,23.3,减重,年卡,2024-01-28,STUDENT
996,hchang995,曹瑜,caimin@example.com,18761741710,27,男,176.8,82.1,26.3,减重,次卡,2025-05-18,STUDENT
997,ayin996,林凯,zhangjun@example.net,13970909343,45,男,179.1,83.8,26.1,减重,月卡,2025-07-31,STUDENT
998,rxiong997,罗波,qduan@example.com,18777723287,38,女,161.8,66.0,25.2,减脂,季卡,2024-05-06,STUDENT
999,pinggu998,杜秀珍,tanjun@example.com,15938758391,19,女,159.9,49.5,19.4,增肌,月卡,2024-08-11,STUDENT
1000,myin999,刘霞,tianfang@example.com,14506078657,18,男,171.0,63.7,21.8,塑形,年卡,2024-04-24,STUDENT
1001,chaotan1000,陈英,uluo@example.org,13827018131,52,女,156.6,52.9,21.6,减脂,季卡,2024-03-07,STUDENT
1002,mingzhao1001,何玉兰,tshao@example.org,14569900107,33,女,156.0,51.3,21.1,减重,月卡,2025-11-14,STUDENT
1003,yantang1002,陆凤英,mingjin@example.org,18715484779,33,男,160.6,63.6,24.6,减脂,年卡,2024-12-31,STUDENT
1004,kongping1003,黄静,xia67@example.net,18149399727,34,男,172.0,63.8,21.5,减重,次卡,2025-09-16,STUDENT
1005,gang421004,胡颖,shijing@example.com,15329401424,44,男,176.0,83.0,26.8,减脂,年卡,2025-05-23,STUDENT
1006,haojing1005,白强,xiulan85@example.net,15003398738,29,男,162.4,57.2,21.7,增肌,年卡,2024-08-24,STUDENT
1007,juanwan1006,王帆,wuming@example.net,13710884718,28,男,167.4,59.3,21.2,减重,季卡,2025-05-22,STUDENT
1008,ming881007,林玉,zhaoming@example.org,13681950048,31,女,164.1,57.7,21.4,减重,年卡,2024-06-20,STUDENT
1009,weishao1008,彭红,fanghu@example.com,13927379418,18,女,158.7,42.8,17.0,减脂,月卡,2025-04-26,STUDENT
1010,xiulan301009,温亮,weixiang@example.org,13681803802,45,女,163.2,48.7,18.3,减脂,年卡,2025-01-23,STUDENT
1011,jsu1010,张秀英,jluo@example.net,18259365436,19,女,160.3,58.7,22.8,减重,季卡,2024-10-26,STUDENT
1012,taojia1011,曾博,ideng@example.org,18907554610,52,男,180.2,65.2,20.1,减重,年卡,2025-10-28,STUDENT
1013,xiulan101012,刘云,wangjing@example.net,15142908312,48,男,153.9,58.1,24.6,塑形,季卡,2024-11-21,STUDENT
1014,xiangjing1013,兰莹,min01@example.org,15655647846,33,男,182.8,92.6,27.7,减脂,次卡,2025-05-29,STUDENT
1015,yanping1014,张娟,yan37@example.org,18080256185,26,男,173.3,67.6,22.5,减重,月卡,2024-09-02,STUDENT
1016,yan961015,黎萍,szheng@example.com,13061551832,28,女,164.0,51.3,19.1,减重,季卡,2025-07-15,STUDENT
1017,junshao1016,张慧,chaolei@example.org,13427111700,45,男,174.9,78.0,25.5,减脂,年卡,2025-05-01,STUDENT
1018,xiaqian1017,章丹丹,pengjun@example.com,13492751934,25,男,178.4,102.7,32.3,减脂,年卡,2025-03-12,STUDENT
1019,jmeng1018,温瑜,mindeng@example.com,13342385632,24,男,174.4,68.3,22.5,减重,季卡,2025-05-09,STUDENT
1020,qiuguiying1019,周淑华,pingjiang@example.net,13548414644,55,男,171.8,55.2,18.7,塑形,年卡,2024-10-21,STUDENT
1021,byu1020,孙秀梅,tfu@example.com,13103802722,56,女,156.5,50.9,20.8,增肌,年卡,2024-10-13,STUDENT
1022,tchang1021,翟颖,chaozheng@example.com,18071761490,33,男,168.9,69.7,24.5,减脂,季卡,2024-05-30,STUDENT
1023,odu1022,刘强,yejuan@example.com,15262788828,42,男,167.1,76.4,27.4,减重,季卡,2024-02-28,STUDENT
1024,lichao1023,高丹丹,xiulan53@example.org,18989623514,56,女,160.0,56.2,22.0,减脂,月卡,2024-09-08,STUDENT
1025,hhan1024,李晶,wtan@example.org,14746173781,55,男,170.0,70.7,24.5,塑形,季卡,2025-08-03,STUDENT
1026,kwang1025,周峰,jing82@example.org,15822923451,52,男,177.0,67.0,21.4,增肌,季卡,2024-09-03,STUDENT
1027,minzou1026,王英,jie55@example.org,15954391723,36,男,168.1,65.2,23.1,减重,年卡,2024-06-27,STUDENT
1028,aqiu1027,戴玉,xiuyingxiong@example.com,13324623371,24,女,153.3,45.9,19.5,减脂,年卡,2024-05-12,STUDENT
1029,yong141028,崔成,hhan@example.org,14558436694,37,女,157.6,61.2,24.6,增肌,月卡,2024-02-01,STUDENT
1030,guiying301029,王瑞,wgao@example.org,18582641762,26,男,173.6,74.1,24.6,减重,季卡,2025-11-11,STUDENT
1031,yongren1030,何红霞,yongxiang@example.org,14759375273,28,男,177.1,74.0,23.6,减脂,年卡,2025-08-03,STUDENT
1032,tianchao1031,杨红梅,gang85@example.net,13419273069,59,男,174.3,72.0,23.7,减脂,年卡,2024-05-07,STUDENT
1033,lbai1032,张建军,xiahou@example.net,15063504695,49,男,173.6,67.1,22.3,减重,年卡,2024-07-25,STUDENT
1034,li201033,冷秀芳,yexiuying@example.org,13345428902,40,男,157.4,58.4,23.6,减重,季卡,2024-08-12,STUDENT
1035,xiaguo1034,侯金凤,mingqiao@example.com,18612901144,27,女,167.1,69.2,24.8,增肌,年卡,2024-06-25,STUDENT
1036,wren1035,洪龙,gang90@example.com,14723876619,53,女,164.8,69.8,25.7,增肌,次卡,2025-10-16,STUDENT
1037,mkang1036,李雷,blong@example.com,15308721521,25,男,172.5,73.2,24.6,减重,年卡,2025-03-02,STUDENT
1038,yuqiang1037,郭淑华,gangzou@example.org,13482215393,57,男,168.3,65.3,23.1,减重,月卡,2025-07-24,STUDENT
1039,yongzhao1038,吴建平,yongren@example.com,14775991600,29,男,175.7,85.2,27.6,减重,次卡,2024-06-16,STUDENT
1040,ajin1039,孙丽娟,wei91@example.org,15828768957,53,女,159.3,52.4,20.6,减脂,年卡,2025-12-01,STUDENT
1041,chaozheng1040,萧倩,ltao@example.org,15742045451,27,男,172.0,76.3,25.8,增肌,季卡,2024-07-08,STUDENT
1042,ntan1041,高勇,jiechang@example.com,15281798615,42,女,152.8,39.7,17.0,减脂,年卡,2024-08-12,STUDENT
1043,juan391042,吴兰英,xiana@example.net,15786640286,34,女,157.2,45.3,18.3,减脂,年卡,2025-02-12,STUDENT
1044,yong291043,张洋,qiangzheng@example.net,15746493328,22,男,169.0,67.2,23.6,减脂,次卡,2025-11-04,STUDENT
1045,changjuan1044,雷秀荣,lei25@example.com,13382228297,22,女,157.7,65.6,26.4,塑形,年卡,2025-07-11,STUDENT
1046,gtian1045,陈平,yegang@example.org,13110708131,40,男,174.0,75.4,24.9,塑形,年卡,2024-02-09,STUDENT
1047,xujuan1046,卢涛,hanli@example.com,13139634010,38,男,175.7,63.6,20.6,减重,次卡,2024-05-13,STUDENT
1048,yong501047,杨丽丽,jun40@example.net,13433580499,22,女,165.2,59.4,21.8,减重,年卡,2025-11-17,STUDENT
1049,pkang1048,杨成,hejing@example.net,15079223708,41,男,176.0,64.4,20.8,减重,年卡,2025-07-09,STUDENT
1050,tzhang1049,许丽丽,qiang79@example.org,18838354018,27,男,162.7,70.0,26.5,减脂,季卡,2025-07-27,STUDENT
1051,jingmo1050,秦超,xia75@example.org,13407983401,51,男,174.3,64.7,21.3,减重,年卡,2024-07-21,STUDENT
1052,duanming1051,丁阳,ylei@example.net,15236039171,30,女,155.7,61.5,25.4,增肌,次卡,2024-05-14,STUDENT
1053,tao141052,贺龙,kongjing@example.com,13504282327,45,女,154.1,63.9,26.9,减重,月卡,2024-08-19,STUDENT
1054,sdai1053,王凤英,yaona@example.org,18129760195,48,男,166.6,71.9,25.9,减重,季卡,2025-05-11,STUDENT
1055,izhou1054,郝红,xia14@example.org,15136523064,27,女,158.4,59.7,23.8,减重,年卡,2024-05-04,STUDENT
1056,mwan1055,袁琴,weiguo@example.org,15527914156,30,男,168.7,66.9,23.5,减重,年卡,2024-09-22,STUDENT
1057,zoulei1056,王建,glai@example.com,14591211489,37,女,160.2,48.7,19.0,减重,季卡,2024-04-12,STUDENT
1058,li251057,马玉梅,gcai@example.com,15676412763,26,女,163.7,54.8,20.5,减重,年卡,2024-10-11,STUDENT
1059,xiulan581058,许凤英,taodu@example.com,13467119973,31,男,170.6,61.2,21.0,减重,季卡,2024-09-22,STUDENT
1060,ryin1059,古建国,junzou@example.com,15718850121,47,男,156.6,57.5,23.4,增肌,季卡,2024-10-23,STUDENT
1061,xiulanzhao1060,钟军,liuwei@example.com,13992665699,40,男,186.5,91.6,26.4,增肌,次卡,2024-10-14,STUDENT
1062,jun631061,李志强,tjin@example.org,15376685323,42,男,171.9,68.6,23.2,增肌,年卡,2025-07-28,STUDENT
1063,xueyang1062,刘晶,caitao@example.org,18702908105,25,女,160.1,60.6,23.6,减重,次卡,2024-12-03,STUDENT
1064,taolong1063,彭红梅,na82@example.com,18584732753,24,女,154.1,60.2,25.3,减脂,年卡,2024-05-20,STUDENT
1065,jing381064,李东,limo@example.com,13553738613,38,男,176.3,81.3,26.2,减重,季卡,2024-06-03,STUDENT
1066,guiyingye1065,苏楠,yuming@example.net,18965557764,30,女,162.2,58.0,22.1,减脂,年卡,2025-05-07,STUDENT
1067,msong1066,朱芳,vjia@example.org,18128841971,18,男,176.0,79.9,25.8,减重,次卡,2024-03-11,STUDENT
1068,ihe1067,单玲,bzeng@example.net,18049488925,30,女,158.2,50.8,20.3,减重,次卡,2024-03-02,STUDENT
1069,dchen1068,张桂荣,ilong@example.com,13682363625,19,女,160.5,68.7,26.6,减脂,次卡,2024-04-18,STUDENT
1070,nzhao1069,周琴,jun24@example.org,13721878143,45,女,153.8,41.6,17.6,减脂,年卡,2024-03-19,STUDENT
1071,yuping1070,刘淑珍,xutao@example.org,13389164075,37,女,160.8,57.3,22.2,减脂,年卡,2025-04-01,STUDENT
1072,jun361071,冯欣,qianghuang@example.net,18809867580,18,男,173.0,74.1,24.7,减重,年卡,2025-08-06,STUDENT
1073,fang291072,赵萍,ftang@example.org,15745898281,26,女,158.9,66.8,26.5,减重,年卡,2024-12-23,STUDENT
1074,aguo1073,李建华,wei79@example.com,18779609223,22,男,162.4,56.7,21.5,减脂,年卡,2025-06-18,STUDENT
1075,jie541074,王柳,mmeng@example.com,15921061767,45,男,171.4,56.0,19.1,减脂,年卡,2025-02-17,STUDENT
1076,xiuying291075,李峰,jiajuan@example.org,13583934673,31,男,170.9,84.7,29.0,减脂,季卡,2025-07-28,STUDENT
1077,taolu1076,万玉华,juan12@example.com,14781063064,22,女,160.1,58.2,22.7,增肌,季卡,2025-07-09,STUDENT
1078,juan141077,任莹,taoxue@example.net,15037678863,20,男,164.4,59.9,22.2,增肌,年卡,2024-05-29,STUDENT
1079,xiuyingwan1078,刘勇,weixia@example.com,18870114808,44,男,169.7,66.4,23.0,减脂,次卡,2025-08-25,STUDENT
1080,jie201079,黄兰英,qiufang@example.com,13617643506,36,女,166.4,65.6,23.7,减重,年卡,2025-08-02,STUDENT
1081,jding1080,程玉,pingding@example.net,18221029535,45,女,154.4,54.2,22.7,减重,季卡,2025-08-23,STUDENT
1082,dongchao1081,罗娜,zhengjuan@example.com,15584676432,20,男,175.0,84.0,27.4,减重,季卡,2025-10-03,STUDENT
1083,xiulanxie1082,刘秀兰,fqian@example.org,18649458764,27,男,181.5,69.0,21.0,减重,季卡,2024-10-07,STUDENT
1084,idai1083,杨兵,licai@example.org,15052416705,19,男,167.1,56.5,20.2,增肌,年卡,2025-10-23,STUDENT
1085,juanzou1084,陈超,mengming@example.net,15082588120,30,男,170.6,73.9,25.4,减重,年卡,2025-09-15,STUDENT
1086,gangcai1085,萧博,zouxiuying@example.org,14553741557,45,男,177.9,75.3,23.8,减脂,季卡,2024-02-05,STUDENT
1087,songli1086,邓坤,jiawei@example.com,18234892653,27,男,170.1,70.7,24.5,增肌,次卡,2024-05-08,STUDENT
1088,ygao1087,张桂珍,chaoqin@example.org,14579231645,28,男,167.0,84.4,30.3,减脂,月卡,2024-05-09,STUDENT
1089,lsun1088,贾娜,luomin@example.com,18180362444,44,男,162.4,64.7,24.6,增肌,次卡,2025-06-30,STUDENT
1090,maoming1089,周玉梅,lsong@example.net,13344974044,54,男,184.1,81.4,24.0,塑形,月卡,2025-05-17,STUDENT
1091,jun691090,萧志强,linjie@example.net,13211699308,53,女,159.0,52.9,20.9,减脂,月卡,2024-02-02,STUDENT
1092,xpan1091,梁红,oliao@example.org,15698711680,58,女,159.1,66.1,26.1,塑形,季卡,2024-07-14,STUDENT
1093,yanmeng1092,蔡艳,bhao@example.com,18821723009,19,女,150.0,59.9,26.6,减重,月卡,2025-08-05,STUDENT
1094,mcui1093,李冬梅,xiuyingcui@example.net,15180360035,31,女,152.9,49.5,21.2,减脂,月卡,2025-01-21,STUDENT
1095,liping1094,林雪,liujuan@example.org,14521996439,32,女,157.9,59.2,23.8,减脂,年卡,2024-09-24,STUDENT
1096,renxiuying1095,王楠,iduan@example.net,15995779385,24,女,152.0,54.0,23.4,塑形,季卡,2025-10-12,STUDENT
1097,guochao1096,彭秀兰,wei02@example.net,15289024814,53,女,170.1,51.8,17.9,减重,次卡,2024-08-06,STUDENT
1098,qiangli1097,包红梅,uduan@example.com,15941620258,42,女,160.9,51.8,20.0,减脂,年卡,2025-08-22,STUDENT
1099,kwang1098,史慧,nyu@example.com,18091778803,24,男,174.6,73.3,24.1,增肌,年卡,2025-07-03,STUDENT
1100,leiyan1099,朱璐,lei29@example.net,13422719275,21,女,156.8,57.7,23.5,减重,年卡,2024-11-04,STUDENT
1101,qiangyin1100,金桂英,longyan@example.com,15918392194,24,女,169.0,61.2,21.4,减重,年卡,2024-05-06,STUDENT
1102,minsu1101,项海燕,guiying54@example.org,18062760478,32,女,163.6,48.5,18.1,减脂,年卡,2024-11-03,STUDENT
1103,rgong1102,杨秀荣,longqiang@example.net,13210726225,64,女,155.2,56.4,23.4,减重,季卡,2025-08-19,STUDENT
1104,changxiuying1103,张玲,ldai@example.org,15129882404,33,男,180.9,82.0,25.1,减脂,月卡,2025-09-12,STUDENT
1105,li831104,王鑫,ganglai@example.com,18171258833,37,女,158.4,55.2,22.0,减脂,次卡,2024-11-26,STUDENT
1106,ofan1105,王婷,fengping@example.net,13879186980,41,男,164.5,69.9,25.8,减重,年卡,2025-10-05,STUDENT
1107,rdeng1106,林丹丹,wei17@example.net,13796504004,44,女,164.4,55.8,20.6,增肌,季卡,2024-02-14,STUDENT
1108,tanjuan1107,马强,xxiao@example.org,15020614286,34,女,157.6,56.7,22.8,减脂,年卡,2024-06-17,STUDENT
1109,zfeng1108,王兵,hanjun@example.com,13830181618,26,女,157.8,54.3,21.8,增肌,月卡,2024-09-18,STUDENT
1110,yangsong1109,林荣,xiulanzhao@example.org,18968310635,32,女,170.5,61.8,21.3,减脂,月卡,2024-05-31,STUDENT
1111,xiuying161110,王丽华,xiulantang@example.com,13202444053,40,男,169.8,63.6,22.1,减脂,月卡,2024-11-19,STUDENT
1112,yanqian1111,伍利,yantang@example.org,15713218106,27,女,163.7,57.5,21.5,减脂,年卡,2024-05-16,STUDENT
1113,qiang031112,张强,yong11@example.com,18669978862,34,男,168.1,79.0,28.0,减脂,季卡,2024-08-03,STUDENT
1114,gongyang1113,柯雷,jingfu@example.org,13931776609,32,女,167.1,56.4,20.2,增肌,季卡,2025-10-21,STUDENT
1115,wpan1114,康建,bluo@example.com,13033631325,18,男,160.8,69.9,27.0,增肌,季卡,2024-05-04,STUDENT
1116,suntao1115,徐金凤,cmao@example.org,14545783682,23,女,156.6,59.8,24.4,减重,季卡,2024-12-22,STUDENT
1117,houming1116,杨彬,pengyang@example.org,15324604971,26,男,160.2,68.4,26.7,减重,年卡,2024-04-25,STUDENT
1118,yang871117,张伟,wei41@example.net,18916753604,19,女,153.9,57.3,24.2,减重,月卡,2024-06-19,STUDENT
1119,naluo1118,杨鑫,mingyao@example.org,13215220021,33,女,160.1,49.0,19.1,减脂,次卡,2025-03-24,STUDENT
1120,yanghuang1119,陈萍,ffang@example.net,14729183094,25,男,169.6,74.9,26.1,塑形,季卡,2024-11-18,STUDENT
1121,jingdu1120,金兵,zhengmin@example.org,13452936633,27,女,160.5,61.2,23.8,减重,年卡,2025-01-12,STUDENT
1122,qiaochao1121,周建平,pcai@example.org,15184699769,31,男,183.9,65.3,19.3,减脂,季卡,2024-10-02,STUDENT
1123,guiying701122,许超,cuichao@example.com,18117818933,19,男,181.7,80.3,24.3,减重,月卡,2024-05-14,STUDENT
1124,xia271123,李东,lisu@example.com,14514034214,29,男,166.6,55.5,20.0,增肌,年卡,2024-04-25,STUDENT
1125,jgao1124,杨成,ping84@example.com,18626442983,27,女,159.1,62.7,24.8,减脂,季卡,2025-10-05,STUDENT
1126,jun061125,丁鹏,jundai@example.org,14770424488,40,女,159.4,67.4,26.5,减脂,年卡,2025-06-01,STUDENT
1127,dengna1126,高鑫,xia33@example.net,13863293991,30,女,152.7,51.2,22.0,减脂,年卡,2025-12-03,STUDENT
1128,nzhang1127,杨林,ttian@example.org,14505883502,44,男,164.5,67.9,25.1,减脂,季卡,2024-08-31,STUDENT
1129,houlei1128,汤桂芝,gdu@example.com,15863213263,34,女,164.4,56.1,20.7,塑形,年卡,2025-10-22,STUDENT
1130,guiyingzhao1129,穆建华,ayi@example.net,15137046903,31,女,150.0,50.8,22.6,减重,月卡,2025-02-18,STUDENT
1131,jie601130,周玲,hxiong@example.net,13674393867,42,女,162.2,61.1,23.2,增肌,次卡,2024-03-13,STUDENT
1132,guochao1131,张凤英,jinghuang@example.net,13521517103,24,女,166.2,51.9,18.8,增肌,年卡,2025-04-04,STUDENT
1133,czhu1132,陈欢,wei87@example.net,15036998427,39,女,163.4,68.3,25.6,减重,月卡,2025-11-24,STUDENT
1134,ilong1133,李淑华,na25@example.org,13604645201,22,女,151.1,52.4,23.0,减脂,次卡,2024-10-16,STUDENT
1135,naxiong1134,刘秀英,huangxiulan@example.com,13381531218,36,男,169.0,67.8,23.8,减重,月卡,2025-04-02,STUDENT
1136,nxia1135,朱明,yanyang@example.net,18767686130,40,男,174.1,68.3,22.5,减脂,月卡,2024-08-12,STUDENT
1137,uyang1136,魏建平,gang23@example.org,18864535808,36,男,167.9,68.0,24.1,减重,季卡,2025-10-18,STUDENT
1138,guiyingchang1137,蓝婷婷,zengjing@example.com,18959996853,52,女,154.6,44.8,18.7,减脂,年卡,2024-11-11,STUDENT
1139,qzhao1138,张娜,yansong@example.net,13640241687,48,男,176.1,63.7,20.6,减重,年卡,2025-08-21,STUDENT
1140,xiulanshen1139,王云,minggao@example.net,15546862256,35,女,163.3,62.4,23.4,减脂,月卡,2024-04-17,STUDENT
1141,gang451140,崔建华,oye@example.net,13528829323,23,女,151.4,45.8,20.0,增肌,年卡,2025-04-25,STUDENT
1142,chao121141,叶岩,guiyinggong@example.org,18023724011,49,男,179.2,67.6,21.1,减重,季卡,2025-03-16,STUDENT
1143,panli1142,李帆,li33@example.org,13702689689,30,男,169.2,72.7,25.4,减脂,季卡,2025-08-29,STUDENT
1144,xiali1143,丁杰,fcai@example.org,18067053975,32,女,163.9,57.1,21.2,减脂,次卡,2025-07-27,STUDENT
1145,jing251144,李慧,na17@example.net,13312046750,31,女,157.0,64.8,26.3,减重,次卡,2024-04-11,STUDENT
1146,jing281145,张超,liufang@example.net,18165936996,18,男,182.4,89.7,26.9,减重,季卡,2024-03-08,STUDENT
1147,jxiao1146,周婷婷,zhaoli@example.com,15211436010,61,男,172.5,64.2,21.6,减脂,季卡,2024-09-25,STUDENT
1148,gcao1147,王红,gma@example.org,18284277316,32,女,155.8,57.2,23.6,减重,次卡,2025-04-25,STUDENT
1149,chaoshao1148,张玉,taomo@example.org,13625778970,28,女,162.1,68.8,26.2,减脂,年卡,2024-03-03,STUDENT
1150,jiangtao1149,冉桂荣,kangtao@example.net,15567425697,26,女,163.3,46.6,17.5,增肌,年卡,2024-08-06,STUDENT
1151,tianguiying1150,张龙,junfan@example.org,13327241355,32,女,165.3,51.9,19.0,增肌,年卡,2025-09-11,STUDENT
1152,gutao1151,刘明,hwei@example.com,15503704791,40,男,169.7,71.3,24.8,减重,年卡,2024-06-10,STUDENT
1153,jiayang1152,刘燕,wangping@example.com,15017710656,43,男,184.0,112.8,33.3,增肌,年卡,2025-06-17,STUDENT
1154,tianfang1153,陈建国,bshen@example.com,13040319471,38,男,175.6,72.3,23.5,减脂,年卡,2025-02-04,STUDENT
1155,yong041154,鞠明,zengming@example.net,13632086794,27,男,175.2,81.8,26.7,减重,年卡,2024-02-27,STUDENT
1156,fengming1155,陈晨,dengyong@example.org,18083503729,45,女,158.4,68.7,27.4,增肌,季卡,2024-08-20,STUDENT
1157,yong071156,陈兰英,shou@example.org,15709569212,48,女,161.2,61.0,23.5,减重,年卡,2025-01-21,STUDENT
1158,ping001157,罗霞,chao28@example.org,13932943560,39,男,176.0,78.3,25.3,减脂,月卡,2024-12-01,STUDENT
1159,xiongyong1158,申磊,na12@example.net,18041653506,55,男,177.0,69.4,22.1,减重,月卡,2024-05-30,STUDENT
1160,jing621159,杨静,zhu@example.net,15059101217,39,男,168.7,58.9,20.7,塑形,月卡,2025-07-03,STUDENT
1161,fjiang1160,董辉,fcao@example.net,18085618124,24,女,162.2,64.0,24.3,减重,次卡,2025-07-01,STUDENT
1162,nzou1161,陈玉华,wtang@example.org,13860645169,47,男,174.7,88.6,29.0,增肌,季卡,2024-09-14,STUDENT
1163,daijuan1162,吴亮,ypeng@example.org,15730370183,43,男,172.0,76.9,26.0,减重,季卡,2025-03-25,STUDENT
1164,ming261163,吴金凤,yyin@example.org,14573301987,33,女,154.5,49.8,20.8,减重,年卡,2024-04-17,STUDENT
1165,songwei1164,陈亮,dxiang@example.org,15678780641,22,男,176.2,82.4,26.5,减脂,季卡,2025-07-26,STUDENT
1166,zhuqiang1165,刘志强,aqiu@example.net,13238652828,22,男,170.2,68.9,23.8,减脂,次卡,2024-12-09,STUDENT
1167,xionglei1166,王浩,shou@example.com,15706570455,33,男,162.9,60.8,22.9,减重,月卡,2025-01-25,STUDENT
1168,ahu1167,周旭,pingqiu@example.net,18829417420,62,男,177.3,80.9,25.7,增肌,年卡,2024-04-20,STUDENT
1169,yan211168,冯雪梅,xiuyingmao@example.com,15743193719,27,男,175.0,74.0,24.1,减重,次卡,2024-08-27,STUDENT
1170,ishi1169,张秀珍,gangxia@example.org,15147353383,55,男,172.0,65.2,22.0,减重,年卡,2024-11-27,STUDENT
1171,fang341170,赵桂英,xtang@example.com,13088910858,32,女,163.5,62.2,23.3,减重,年卡,2025-11-10,STUDENT
1172,xmeng1171,萧建华,yangtao@example.org,15120099354,30,男,175.0,68.6,22.4,减脂,次卡,2024-08-30,STUDENT
1173,weiyuan1172,胡成,naliang@example.org,15068348034,23,女,150.0,56.9,25.3,减重,月卡,2025-11-07,STUDENT
1174,kmao1173,黄敏,guiying43@example.net,14769529426,63,女,157.6,48.2,19.4,增肌,次卡,2025-03-08,STUDENT
1175,shaoyang1174,蒋强,tao14@example.net,18923258729,50,女,163.5,55.6,20.8,减脂,季卡,2025-07-07,STUDENT
1176,qiangfeng1175,林波,yong83@example.org,15600471869,33,男,178.4,82.2,25.9,减脂,次卡,2024-03-11,STUDENT
1177,licai1176,李杰,gangqiao@example.com,14593979129,36,男,176.1,61.7,19.9,减重,季卡,2025-11-16,STUDENT
1178,edeng1177,毛飞,fang05@example.org,13573833903,28,女,166.1,62.8,22.8,减脂,次卡,2024-08-03,STUDENT
1179,pxiao1178,贾秀荣,ehao@example.com,18815855166,23,女,158.2,56.1,22.4,减脂,月卡,2025-07-24,STUDENT
1180,wujuan1179,杨冬梅,dwan@example.org,14538741071,19,男,161.3,65.7,25.2,增肌,月卡,2025-07-03,STUDENT
